时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%),,,
2008-08-15,2483.7,2478.1599,2510.96,2446.03,2473.72,-9.98,-0.4018,13570500,1055000000,1.06,,,
2008-08-18,2473.72,2479.3899,2483.98,2287.28,2289.3,-184.42,-7.4552,15336300,1077000000,1.1956,,,
2008-08-19,2289.3,2255.72,2331.3501,2235.71,2327.02,37.72,1.6477,13920300,987000000,1.0852,,,
2008-08-20,2327.02,2316.6799,2521.0801,2287.6899,2520.74,193.72,8.3248,26330800,1858000000,2.0525,,,
2008-08-21,2520.74,2484.8301,2535.0601,2419.71,2431.1001,-89.6399,-3.5561,25329300,1869000000,1.9733,,,
2008-08-22,2431.1001,2412.8799,2418.8899,2326.27,2382.52,-48.5801,-1.9983,17875300,1291000000,1.3916,,,
2008-08-25,2382.52,2379.21,2413.8799,2348.96,2374.0601,-8.4599,-0.3551,14033200,1009000000,1.092,,,
2008-08-26,2374.0601,2347.8101,2347.8101,2207.6699,2244.99,-129.0701,-5.4367,17692700,1207000000,1.372,,,
2008-08-27,2244.99,2230.1499,2279.55,2180.9399,2237.8701,-7.1199,-0.3171,16134200,1099000000,1.2508,,,
2008-08-28,2237.8701,2232.71,2256.96,2216.0601,2236.8201,-1.05,-0.0469,13263600,911000000,1.0282,,,
2008-08-29,2236.8201,2242.1599,2334.8,2242.1599,2307.1599,70.3398,3.1446,19417900,1319000000,1.5045,,,
2008-09-01,2307.1599,2290.4099,2290.4099,2219.52,2238.05,-69.1099,-2.9955,15455400,1025000000,1.1975,,,
2008-09-02,2238.05,2224.8,2278.49,2198.6399,2253.77,15.72,0.7024,15449500,957000000,1.1964,,,
2008-09-03,2253.77,2246.73,2268.3799,2199.1499,2237.28,-16.49,-0.7317,18866500,1183000000,1.461,,,
2008-09-04,2237.28,2233.1101,2278.51,2220.6399,2254.6899,17.4099,0.7782,15600600,979000000,1.2081,,,
2008-09-05,2254.6899,2193.5701,2210.75,2145.6599,2148.74,-105.9499,-4.6991,17462000,1100000000,1.3509,,,
2008-09-08,2148.74,2146.75,2160.8601,2031.53,2039.89,-108.85,-5.0658,15894600,976000000,1.2295,,,
2008-09-09,2039.89,2044.3,2070.47,2021.8199,2057.5601,17.6701,0.8662,12755300,799000000,0.9865,,,
2008-09-10,2057.5601,2044.03,2108.6001,2025.67,2072.8101,15.25,0.7412,15341700,977000000,1.1864,,,
2008-09-11,2072.8101,2068.1799,2089.96,2023.25,2034.25,-38.5601,-1.8603,13175300,826000000,1.0189,,,
2008-09-12,2034.25,2032.36,2067.5901,2031.21,2038.66,4.41,0.2168,10496700,654000000,0.8112,,,
2008-09-16,2038.66,2036.38,2037.6801,1981.22,1993.46,-45.2,-2.2171,14941100,886000000,1.1544,,,
2008-09-17,1993.46,1988.78,2013.01,1946.8,1956.04,-37.42,-1.8771,14183200,832000000,1.0957,,,
2008-09-18,1956.04,1915.3199,1938.8199,1797.08,1899.3199,-56.7201,-2.8997,21147800,1158000000,1.6337,,,
2008-09-19,1899.3199,2072.6101,2086.8301,2049.02,2086.8301,187.5102,9.8725,23083800,1446000000,1.7817,,,
2008-09-22,2086.8301,2213.53,2276.6599,2097.78,2182.79,95.9599,4.5984,46244400,3010000000,3.5661,,,
2008-09-23,2182.79,2108.51,2110.0601,2041.97,2042.2,-140.59,-6.4408,27446200,1742000000,2.1106,,,
2008-09-24,2042.2,2006.01,2088.55,1984.23,2088.55,46.35,2.2696,21766400,1393000000,1.6738,,,
2008-09-25,2088.55,2091.3899,2158.1499,2086.0801,2138.0701,49.5201,2.371,34836900,2252000000,2.6784,,,
2008-09-26,2138.0701,2144.52,2156.96,2094.7,2136,-2.0701,-0.0968,26804400,1695000000,2.0583,,,
2008-10-06,2136,2092.3501,2096.3501,2049.3601,2054.04,-81.96,-3.8371,20982600,1377000000,1.6107,,,
2008-10-07,2054.04,1994.02,2070.72,1972.95,2046.1899,-7.8501,-0.3822,18706000,1208000000,1.436,,,
2008-10-08,2046.1899,2005.91,2033.22,1975.8199,1995.61,-50.5799,-2.4719,16635700,1043000000,1.276,,,
2008-10-09,1995.61,2034.55,2042.8,1968.9,1969.8199,-25.7901,-1.2923,15749300,965000000,1.208,,,
2008-10-10,1969.8199,1901.03,1901.03,1836.5,1837.4,-132.4199,-6.7224,19147500,1047000000,1.4683,,,
2008-10-13,1837.4,1814.54,1872.95,1751.52,1872.95,35.55,1.9348,17247600,953000000,1.3221,,,
2008-10-14,1872.95,1932.08,1941.1,1816.3199,1816.3199,-56.6301,-3.0236,21644400,1241000000,1.6591,,,
2008-10-15,1816.3199,1801.39,1823.7,1781.17,1806.79,-9.5299,-0.5247,14004100,769000000,1.0732,,,
2008-10-16,1806.79,1741.12,1756.36,1703.24,1704.5699,-102.2201,-5.6576,17651900,912000000,1.3526,,,
2008-10-17,1704.5699,1717.58,1736.23,1696.72,1726.4,21.8301,1.2807,13810900,725000000,1.0581,,,
2008-10-20,1726.4,1725.5601,1787.9,1705.5699,1786.5601,60.1601,3.4847,16739000,882000000,1.2805,,,
2008-10-21,1786.5601,1793.66,1824.38,1776.7,1782.66,-3.9001,-0.2183,20064600,1072000000,1.5338,,,
2008-10-22,1782.66,1765.62,1792.6,1747.46,1748.84,-33.82,-1.8972,16682000,850000000,1.2748,,,
2008-10-23,1748.84,1716.3,1766.59,1706.83,1766.59,17.75,1.015,15466700,788000000,1.1817,,,
2008-10-24,1766.59,1764.8101,1777.6899,1723.5,1741.1801,-25.4099,-1.4384,15940900,828000000,1.2152,,,
2008-10-27,1741.1801,1711.8199,1711.8199,1602.52,1604.76,-136.4201,-7.8349,19565600,948000000,1.489,,,
2008-10-28,1604.76,1570.99,1650.79,1562.4,1642.0601,37.3001,2.3243,20157800,970000000,1.534,,,
2008-10-29,1642.0601,1662.04,1665.73,1576.88,1576.9301,-65.13,-3.9664,18664400,890000000,1.4187,,,
2008-10-30,1576.9301,1585.52,1613.4,1565.72,1590.23,13.2999,0.8434,16593000,786000000,1.2611,,,
2008-10-31,1590.23,1590.45,1599.16,1553.49,1562.02,-28.21,-1.774,13754000,633000000,1.0451,,,
2008-11-03,1562.02,1553.88,1563.6899,1532.95,1539.8,-22.22,-1.4225,12354900,574000000,0.9337,,,
2008-11-04,1539.8,1533.75,1535.74,1488.65,1513.5,-26.3,-1.708,14212200,656000000,1.074,,,
2008-11-05,1513.5,1519.8,1573.52,1519.8,1563.37,49.87,3.295,20628900,940000000,1.5589,,,
2008-11-06,1563.37,1530.03,1542.76,1514.58,1536.6,-26.77,-1.7123,16775500,747000000,1.2674,,,
2008-11-07,1536.6,1512.98,1569.26,1503.63,1561.22,24.62,1.6022,17839200,781000000,1.3466,,,
2008-11-10,1561.22,1585.29,1677.38,1585.29,1676.28,115.06,7.3699,31892100,1472000000,2.3962,,,
2008-11-11,1676.28,1671.24,1702.1801,1651.59,1662.85,-13.43,-0.8012,34852200,1645000000,2.618,,,
2008-11-12,1662.85,1648.09,1704.23,1642.4,1704.23,41.38,2.4885,26826000,1241000000,2.0134,,,
2008-11-13,1704.23,1686.0699,1802.61,1680.77,1784.5,80.27,4.71,47507900,2336000000,3.5638,,,
2008-11-14,1784.5,1802.25,1867.49,1781.72,1867.49,82.99,4.6506,55050300,2795000000,4.1198,,,
2008-11-17,1867.49,1864.3101,1959.0699,1851.87,1959.0699,91.5799,4.9039,56535900,2977000000,4.2252,,,
2008-11-18,1959.0699,1949.21,1971.66,1806.52,1816.29,-142.7799,-7.2881,63976100,3347000000,4.7813,,,
2008-11-19,1816.29,1803.41,1949.46,1803.41,1944.33,128.04,7.0495,53437000,2812000000,3.9836,,,
2008-11-20,1944.33,1916.87,1990.3,1900.52,1948.6801,4.3501,0.2237,59822600,3124000000,4.459,,,
2008-11-21,1948.6801,1890.98,1973.28,1833.98,1921.04,-27.6401,-1.4184,55083200,2843000000,4.1058,,,
2008-11-24,1921.04,1920.55,1938.47,1839.09,1842.34,-78.7,-4.0967,37202100,1993000000,2.7693,,,
2008-11-25,1842.34,1869.02,1886.46,1780.91,1827.64,-14.7,-0.7979,28119500,1465000000,2.0932,,,
2008-11-26,1827.64,1825.34,1857.71,1806.09,1834.77,7.13,0.3901,23963100,1226000000,1.7821,,,
2008-11-27,1834.77,1961.97,1965.65,1860.99,1861.52,26.75,1.4579,47539900,2495000000,3.5355,,,
2008-11-28,1861.52,1845.3,1868.33,1821.17,1841.45,-20.07,-1.0782,30741400,1569000000,2.2801,,,
2008-12-01,1841.45,1836.42,1919.48,1820.53,1919.48,78.03,4.2374,37176900,1924000000,2.7494,,,
2008-12-02,1919.48,1878.35,1973.1,1868.9399,1957.3199,37.8399,1.9714,50216700,2697000000,3.7133,,,
2008-12-03,1957.3199,1972.4,2039.9301,1972.17,2039.9301,82.6102,4.2206,59429100,3281000000,4.3946,,,
2008-12-04,2039.9301,2062.6399,2110.6699,2034.64,2037.72,-2.2101,-0.1083,74284700,4204000000,5.4931,,,
2008-12-05,2037.72,2024.41,2098.6599,2020.55,2098.6599,60.9399,2.9906,51366300,2936000000,3.798,,,
2008-12-08,2098.6599,2128.6799,2190.53,2120.54,2190.53,91.8701,4.3776,69811100,4113000000,5.1346,,,
2008-12-09,2190.53,2196.03,2196.03,2123.9299,2134.5801,-55.9499,-2.5542,60845000,3667000000,4.4679,,,
2008-12-10,2134.5801,2123.04,2199.78,2113.1499,2195.74,61.1599,2.8652,52866700,3149000000,3.8765,,,
2008-12-11,2195.74,2195.48,2203.29,2125.8501,2127.1799,-68.5601,-3.1224,51629800,3127000000,3.7858,,,
2008-12-12,2127.1799,2107.48,2118.5901,2001.1801,2031.99,-95.1899,-4.4749,45509800,2590000000,3.337,,,
2008-12-15,2031.99,2063.9099,2082.77,2021.05,2073.03,41.04,2.0197,36196000,2095000000,2.6486,,,
2008-12-16,2073.03,2058.6699,2110.5701,2008.41,2110.24,37.21,1.795,36115400,2093000000,2.6427,,,
2008-12-17,2110.24,2117.6499,2164.5901,2110.0601,2136.3101,26.0701,1.2354,44330600,2667000000,3.2439,,,
2008-12-18,2136.3101,2135.6799,2176.46,2118.3,2175.3601,39.05,1.8279,41872000,2475000000,3.0628,,,
2008-12-19,2175.3601,2175.76,2216.8899,2169.8701,2194.99,19.6299,0.9024,48167900,2900000000,3.5163,,,
2008-12-22,2194.99,2196.3899,2213,2154.4299,2193.48,-1.51,-0.0688,42559900,2529000000,3.1021,,,
2008-12-23,2193.48,2197.79,2197.79,2052.6201,2054.53,-138.95,-6.3347,45766100,2647000000,3.3353,,,
2008-12-24,2054.53,2020.96,2043.15,1985.8199,2010.1,-44.43,-2.1625,34314100,1921000000,2.4993,,,
2008-12-25,2010.1,2015.96,2035.84,1966.54,2003.49,-6.61,-0.3288,28189700,1571000000,2.0532,,,
2008-12-26,2003.49,2006.13,2018.14,1976.08,1983.76,-19.73,-0.9848,21288500,1212000000,1.55,,,
2008-12-29,1983.76,1977.21,1991.5699,1928.0699,1984.76,1,0.0504,20060100,1098000000,1.458,,,
2008-12-30,1984.76,1983.46,2004.64,1961.8,1971.47,-13.29,-0.6696,22269200,1262000000,1.6185,,,
2008-12-31,1971.47,1973.41,1983.13,1938.01,1939.4301,-32.0399,-1.6252,19916600,1150000000,1.4517,,,
2009-01-05,1939.4301,1969.63,2020.24,1962.62,2020.24,80.8099,4.1667,24718200,1427000000,1.6122,,,
2009-01-06,2020.24,2016.87,2093.6001,2005.33,2091.8899,71.6499,3.5466,38326000,2224000000,2.6891,,,
2009-01-07,2091.8899,2092.74,2120.21,2082.55,2104.9199,13.03,0.6229,40155900,2364000000,2.8165,,,
2009-01-08,2104.9199,2069.22,2087.1599,2034.4,2052.3,-52.6199,-2.4999,33592600,1959000000,2.3556,,,
2009-01-09,2052.3,2050.3201,2107.77,2050.3201,2107.77,55.47,2.7028,31585600,1904000000,2.214,,,
2009-01-12,2107.77,2105.1499,2162.3501,2100.04,2137.8401,30.0701,1.4266,38011800,2321000000,2.6543,,,
2009-01-13,2137.8401,2116.1101,2125.46,2078.0601,2081.6699,-56.1702,-2.6274,33356000,1972000000,2.3275,,,
2009-01-14,2081.6699,2078.45,2160.0601,2078.45,2160.0601,78.3902,3.7657,37642900,2249000000,2.6266,,,
2009-01-15,2160.0601,2143.05,2208.3501,2135.7,2181.0601,21,0.9722,50112600,2989000000,3.4963,,,
2009-01-16,2181.0601,2192.03,2228.8999,2186.1599,2195.6299,14.5698,0.668,53147000,3262000000,3.6917,,,
2009-01-19,2195.6299,2209.1299,2221.24,2166.0901,2192.8101,-2.8198,-0.1284,40780800,2541000000,2.8264,,,
2009-01-20,2192.8101,2188.6101,2214.8401,2170.8999,2214.8401,22.03,1.0046,32273900,2015000000,2.2347,,,
2009-01-21,2214.8401,2187.1799,2236.4399,2178.54,2217.6299,2.7898,0.126,38764400,2419000000,2.681,,,
2009-01-22,2217.6299,2232.8101,2260.5,2222.5,2256.3701,38.7402,1.7469,42052300,2633000000,2.9073,,,
2009-01-23,2256.3701,2253.3201,2265.4199,2233.5,2238.0801,-18.29,-0.8106,37781200,2324000000,2.5977,,,
2009-02-02,2238.0801,2258.51,2306.77,2245.26,2306.77,68.6899,3.0691,42700500,2578000000,2.9206,,,
2009-02-03,2306.77,2307.8899,2369.6499,2300.98,2369.6499,62.8799,2.7259,63882100,3856000000,4.3662,,,
2009-02-04,2369.6499,2380.6201,2423.9199,2370.01,2423.8899,54.24,2.2889,69847000,4296000000,4.7739,,,
2009-02-05,2423.8899,2421.3601,2436.6899,2362.23,2384.76,-39.1299,-1.6143,73744100,4697000000,5.0403,,,
2009-02-06,2384.76,2390.24,2496.5901,2390.24,2493.74,108.98,4.5699,76563600,4908000000,5.2228,,,
2009-02-09,2493.74,2528.8,2580.75,2500.54,2579.23,85.49,3.4282,90834100,6064000000,6.1894,,,
2009-02-10,2579.23,2564.75,2653.21,2535.6499,2653.21,73.98,2.8683,81705200,5554000000,5.5633,,,
2009-02-11,2653.21,2609.01,2723.46,2594.9299,2658.05,4.84,0.1824,95073600,6569000000,6.4736,,,
2009-02-12,2658.05,2666.49,2707.9199,2587.1899,2707.9199,49.8699,1.8762,80197100,5507000000,5.4602,,,
2009-02-13,2707.9199,2714.6399,2808.48,2704.6599,2805.01,97.0901,3.5854,90039500,6410000000,6.1292,,,
2009-02-16,2805.01,2833.29,2854.5601,2777.4199,2854.4399,49.4299,1.7622,90691700,6594000000,6.1519,,,
2009-02-17,2854.4399,2844.22,2844.22,2734.3701,2738.5801,-115.8598,-4.0589,85069100,6271000000,5.7687,,,
2009-02-18,2738.5801,2676.8101,2736.5901,2630.71,2632.9099,-105.6702,-3.8586,68996000,4954000000,4.6787,,,
2009-02-19,2632.9099,2661.6001,2696.78,2629.3401,2687.49,54.5801,2.073,57010300,4145000000,3.866,,,
2009-02-20,2687.49,2694.78,2776.96,2671.1799,2776.96,89.47,3.3291,60043600,4585000000,4.0697,,,
2009-02-23,2776.96,2769.6299,2878.5,2753.8501,2871.79,94.83,3.4149,73580400,5606000000,4.9822,,,
2009-02-24,2871.79,2838.24,2884.01,2746.02,2754.24,-117.55,-4.0933,85993500,6518000000,5.8227,,,
2009-02-25,2754.24,2780.3401,2803.51,2677.26,2771.1001,16.8601,0.6122,68657600,5189000000,4.6447,,,
2009-02-26,2771.1001,2769.24,2800.21,2535.53,2571.28,-199.8201,-7.2109,65727800,4869000000,4.437,,,
2009-02-27,2571.28,2528.6001,2542.55,2396.3101,2416.95,-154.33,-6.0021,53180000,3607000000,3.5889,,,
2009-03-02,2416.95,2385.8401,2485.02,2382.02,2478.8101,61.8601,2.5594,37333100,2601000000,2.5099,,,
2009-03-03,2478.8101,2416.1101,2526.8501,2398.8101,2499.8301,21.02,0.848,44132100,3101000000,2.9651,,,
2009-03-04,2499.8301,2508.27,2654.3999,2508.27,2651.4099,151.5798,6.0636,61254500,4465000000,4.1103,,,
2009-03-05,2651.4099,2680.3201,2710.02,2608.1299,2671.5801,20.1702,0.7607,70331800,5126000000,4.7165,,,
2009-03-06,2671.5801,2621.23,2676.3601,2608.5601,2653.47,-18.1101,-0.6779,50807700,3627000000,3.4072,,,
2009-03-09,2653.47,2661.95,2692.75,2528.6101,2536.01,-117.46,-4.4267,50605100,3612000000,3.3706,,,
2009-03-10,2536.01,2505.9299,2601.5,2498.25,2601.4199,65.4099,2.5792,35740700,2465000000,2.3756,,,
2009-03-11,2601.4199,2646.6101,2655.22,2575,2587.3701,-14.0498,-0.5401,43869000,3105000000,2.9157,,,
2009-03-12,2587.3701,2572.3899,2604.78,2507.23,2597.23,9.8599,0.3811,38265200,2700000000,2.5433,,,
2009-03-13,2597.23,2606.8799,2625.6101,2564.1499,2569.6299,-27.6001,-1.0627,36035100,2609000000,2.3943,,,
2009-03-16,2569.6299,2563.02,2604,2539.9099,2603.0601,33.4302,1.301,31294900,2207000000,2.0734,,,
2009-03-17,2603.0601,2608.23,2708.3501,2594.1201,2699.5901,96.53,3.7083,54249800,3927000000,3.5924,,,
2009-03-18,2699.5901,2711.1699,2778.1499,2707.79,2734.55,34.9599,1.295,68328400,4974000000,4.5179,,,
2009-03-19,2734.55,2737.3799,2797.1599,2733.7,2797.1599,62.6099,2.2896,65849600,4895000000,4.3517,,,
