time,000001.SH,399001.SZ,399006.SZ,000300.SH,000016.SH,000905.SH
2008-04-25,3336.7754,12014.5926,0,3519.0264,2765.1234,3494.0127999999995
2008-04-30,3563.7443333333335,13056.086666666668,0,3821.7386666666666,3001.679,3797.4283333333333
2008-05-09,3668.7983999999997,13388.084200000001,0,3938.3901999999994,3058.6792000000005,3977.3623999999995
2008-05-16,3621.2428,13299.439000000002,0,3923.3196,2991.704,4103.934
2008-05-23,3510.166,12577.9586,0,3758.906,2877.1552,3898.7908
2008-05-30,3406.7536,12039.516599999999,0,3600.7684,2780.4422,3764.879
2008-06-06,3389.334,11922.7094,0,3557.6985999999997,2755.8772,3710.1475999999993
2008-06-13,2980.7262499999997,10375.21375,0,3102.6527499999997,2409.52225,3195.5917499999996
2008-06-20,2838.1158000000005,9538.631599999999,0,2881.787,2285.9456,2837.6064
2008-06-27,2823.7464,9636.5128,0,2881.6642,2268.7637999999997,2857.529
2008-07-04,2682.5708000000004,9285.7558,0,2738.4453999999996,2097.1590000000006,2854.5222000000003
2008-07-11,2851.9948,10083.721800000001,0,2945.3911999999996,2235.582,3149.7068
2008-07-18,2765.3432000000003,9580.6904,0,2821.5958,2147.5752,3037.4741999999997
2008-07-25,2864.1554,9877.2316,0,2923.1356,2244.9348,3157.0227999999997
2008-08-01,2833.505,9701.810000000001,0,2879.3726,2220.0045999999998,3115.9282
2008-08-08,2697.03,9039.4204,0,2701.9652,2125.4244,2885.5576
2008-08-15,2452.2522,8224.9308,0,2447.353,1956.9628,2482.344
2008-08-22,2404.9121999999998,8134.503399999999,0,2408.7442,1943.1989999999998,2390.1351999999997
2008-08-29,2370.6234,7920.255800000001,0,2356.9754,1942.1842000000001,2280.1804
2008-09-05,2277.311,7482.9872000000005,0,2255.0248,1856.0158,2226.5058
2008-09-12,2119.7226,6980.5914,0,2111.7622,1750.9263999999998,2048.633
2008-09-19,1971.6527500000002,6817.6865,0,1974.7222499999998,1576.89975,1983.91125
2008-09-26,2249.2032,7310.140400000001,0,2187.4268,1772.5542,2117.5208
2008-10-10,2099.7912,6893.330599999999,0,2031.2563999999998,1621.3316,1980.6124
2008-10-17,1985.2296000000001,6365.423000000001,0,1897.7252,1536.1002,1785.4045999999998
2008-10-24,1908.7078000000001,6315.5556,0,1845.568,1476.8132,1765.1678
2008-10-31,1741.4754,5834.717599999999,0,1676.006,1332.5942,1595.1984000000002
2008-11-07,1730.5041999999999,5766.647000000001,0,1660.0647999999997,1340.7682,1542.8955999999998
2008-11-14,1898.3138,6273.601,0,1840.5170000000003,1486.1242000000002,1739.0666
2008-11-21,1980.7076000000002,6632.888800000001,0,1926.6740000000002,1517.7346,1917.8809999999999
2008-11-28,1894.5351999999998,6566.1628,0,1843.1656000000003,1435.7068,1841.5456000000001
